,OrderID,Payment_Date,Order_Date,outstanding_amount,order_amount,payment_amount,Delay_Days,Days_30,Days_60,Days_90,Days_120,Days_More_Than_120,prob_30,prob_60,prob_90,prob_120,prob_more_than_120
247,12852,2015-09-30,2015-07-18,37079.0,216378,179299.0,74.0,0,0,1,0,0,,,0.1713621532688166,,
248,12853,2015-10-26,2015-08-25,19493.0,183710,164217.0,62.0,0,0,1,0,0,,,0.10610745196233194,,
249,12854,2015-12-19,2015-09-10,40223.0,152031,111808.0,100.0,0,0,0,1,0,,,,0.26457104143233945,
250,12855,2016-01-11,2015-10-16,125166.0,521382,396216.0,87.0,0,0,1,0,0,,,0.24006582505725169,,
251,12856,2016-01-24,2015-11-17,17970.0,231512,213542.0,68.0,0,0,1,0,0,,,0.07762016655724109,,
252,12857,2016-02-04,2015-12-07,103781.0,324306,220525.0,59.0,0,1,0,0,0,,0.32000949720325866,,,
253,12858,2016-05-01,2016-01-22,27881.0,166737,138856.0,100.0,0,0,0,1,0,,,,0.16721543508639355,
254,12859,2016-07-05,2016-02-26,213535.0,244221,30686.0,130.0,0,0,0,0,1,,,,,0.8743515094934506
255,12860,2016-06-20,2016-03-14,95683.0,460220,364537.0,98.0,0,0,0,1,0,,,,0.20790708791447568,
256,12861,2016-08-04,2016-04-03,56783.0,262401,205618.0,123.0,0,0,0,0,1,,,,,0.21639780336202988
257,12862,2016-09-08,2016-05-19,243415.0,257721,14306.0,112.0,0,0,0,1,0,,,,0.9444903597300958,
258,12863,2016-10-13,2016-06-05,109754.0,299520,189766.0,130.0,0,0,0,0,1,,,,,0.3664329594017094
259,12864,2016-10-20,2016-07-03,130774.0,450575,319801.0,109.0,0,0,0,1,0,,,,0.29023802918493036,
260,12865,2016-12-25,2016-08-16,49988.0,356853,306865.0,131.0,0,0,0,0,1,,,,,0.14008008900023258
261,12866,2016-12-24,2016-09-05,95623.0,316978,221355.0,110.0,0,0,0,1,0,,,,0.30167077841364387,
262,12867,2017-02-03,2016-10-13,304259.0,354076,49817.0,113.0,0,0,0,1,0,,,,0.8593042171737141,
263,12868,2017-03-08,2016-11-03,110090.0,248136,138046.0,125.0,0,0,0,0,1,,,,,0.4436679885224232
264,12869,2017-04-02,2016-12-03,266569.0,297777,31208.0,120.0,0,0,0,1,0,,,,0.8951967411855181,
265,12870,2017-05-04,2017-01-12,410910.0,469193,58283.0,112.0,0,0,0,1,0,,,,0.8757803292035473,
266,12871,2017-05-22,2017-02-13,328976.0,394290,65314.0,98.0,0,0,0,1,0,,,,0.8343503512642979,
267,12872,2017-06-03,2017-03-08,109150.0,315757,206607.0,87.0,0,0,1,0,0,,,0.3456772138068198,,
268,12873,2017-09-05,2017-04-23,279122.0,331896,52774.0,135.0,0,0,0,0,1,,,,,0.8409923590522332
269,12874,2017-09-08,2017-05-20,93044.0,349589,256545.0,111.0,0,0,0,1,0,,,,0.2661525391245148,
270,12875,2017-10-03,2017-06-07,58780.0,334550,275770.0,118.0,0,0,0,1,0,,,,0.17569869974592736,
271,12876,2017-11-02,2017-07-09,138023.0,407903,269880.0,116.0,0,0,0,1,0,,,,0.3383721129778403,
272,12877,2017-10-31,2017-08-09,57214.0,319339,262125.0,83.0,0,0,1,0,0,,,0.17916383529728597,,
273,12878,2017-11-21,2017-09-14,74505.0,312877,238372.0,68.0,0,0,1,0,0,,,0.2381287215103699,,
274,12879,2017-12-23,2017-10-20,97422.0,395546,298124.0,64.0,0,0,1,0,0,,,0.24629752291768847,,
275,12880,2018-01-10,2017-11-22,100623.0,336004,235381.0,49.0,0,1,0,0,0,,0.2994696491708432,,,
276,12881,2018-02-13,2017-12-17,76224.0,391655,315431.0,58.0,0,1,0,0,0,,0.19462026528449783,,,
277,12882,2018-03-06,2018-01-04,120741.0,482762,362021.0,61.0,0,0,1,0,0,,,0.2501046064106123,,
278,12883,2018-04-16,2018-02-23,40155.0,255251,215096.0,52.0,0,1,0,0,0,,0.15731574019298653,,,
279,12884,2018-05-17,2018-03-21,56781.0,240296,183515.0,57.0,0,1,0,0,0,,0.23629606818257481,,,
280,12885,2018-07-01,2018-04-24,87850.0,329166,241316.0,68.0,0,0,1,0,0,,,0.26688661647922324,,
281,12886,2018-07-17,2018-05-19,63637.0,232639,169002.0,59.0,0,1,0,0,0,,0.2735439887551098,,,
282,12887,2018-08-12,2018-06-01,59514.0,231552,172038.0,72.0,0,0,1,0,0,,,0.2570221807628524,,
283,12888,2018-10-06,2018-07-22,54039.0,296190,242151.0,76.0,0,0,1,0,0,,,0.18244707788919276,,
284,12889,2018-10-10,2018-08-26,85717.0,318952,233235.0,45.0,0,1,0,0,0,,0.26874576738819633,,,
285,12890,2018-12-08,2018-09-17,56692.0,335618,278926.0,82.0,0,0,1,0,0,,,0.16891823442127657,,
286,12891,2018-12-29,2018-10-22,43739.0,156820,113081.0,68.0,0,0,1,0,0,,,0.2789121285550312,,
287,12892,2019-01-31,2018-11-21,72549.0,367901,295352.0,71.0,0,0,1,0,0,,,0.19719707203840164,,
288,12893,2019-03-03,2018-12-30,33916.0,152065,118149.0,63.0,0,0,1,0,0,,,0.2230362016243054,,
289,12894,2019-03-03,2019-01-06,102195.0,471775,369580.0,56.0,0,1,0,0,0,,0.21661809125112608,,,
290,12895,2099-01-01,2019-02-03,316606.0,316606,0.0,29187.0,0,0,0,0,1,,,,,1.0
291,12896,2099-01-01,2019-03-02,333923.0,333923,0.0,29160.0,0,0,0,0,1,,,,,1.0
292,12989,2009-07-30,2009-04-05,0.0,732778,732778.0,116.0,0,0,0,1,0,,,,0.0,
293,12990,2009-07-29,2009-05-06,0.0,760217,760217.0,84.0,0,0,1,0,0,,,0.0,,
294,12991,2009-08-18,2009-06-09,0.0,447711,447711.0,70.0,0,0,1,0,0,,,0.0,,
295,12992,2009-10-02,2009-07-21,0.0,754718,754718.0,73.0,0,0,1,0,0,,,0.0,,
296,12993,2009-11-01,2009-08-12,0.0,515397,515397.0,81.0,0,0,1,0,0,,,0.0,,
297,12994,2009-12-13,2009-09-25,0.0,616620,616620.0,79.0,0,0,1,0,0,,,0.0,,
298,12995,2010-01-07,2009-10-22,0.0,323938,323938.0,77.0,0,0,1,0,0,,,0.0,,
299,12996,2010-01-30,2009-11-28,0.0,540576,540576.0,63.0,0,0,1,0,0,,,0.0,,
300,12997,2010-03-03,2009-12-13,0.0,656013,656013.0,80.0,0,0,1,0,0,,,0.0,,
301,12998,2010-03-11,2010-01-05,0.0,349254,349254.0,65.0,0,0,1,0,0,,,0.0,,
302,12999,2010-05-04,2010-02-06,0.0,524278,524278.0,87.0,0,0,1,0,0,,,0.0,,
303,13000,2010-05-16,2010-03-06,0.0,740390,740390.0,71.0,0,0,1,0,0,,,0.0,,
304,13001,2010-07-07,2010-04-22,0.0,483851,483851.0,76.0,0,0,1,0,0,,,0.0,,
305,13002,2010-07-06,2010-05-09,0.0,232522,232522.0,58.0,0,1,0,0,0,,0.0,,,
306,13003,2010-08-25,2010-06-09,0.0,492301,492301.0,77.0,0,0,1,0,0,,,0.0,,
307,13004,2010-10-11,2010-07-25,0.0,752690,752690.0,78.0,0,0,1,0,0,,,0.0,,
308,13005,2010-11-13,2010-08-18,0.0,377381,377381.0,87.0,0,0,1,0,0,,,0.0,,
309,13006,2010-12-10,2010-09-20,0.0,750333,750333.0,81.0,0,0,1,0,0,,,0.0,,
310,13007,2010-12-28,2010-10-15,0.0,599401,599401.0,74.0,0,0,1,0,0,,,0.0,,
311,13008,2011-02-05,2010-11-16,0.0,481404,481404.0,81.0,0,0,1,0,0,,,0.0,,
312,13009,2011-02-12,2010-12-17,0.0,743920,743920.0,57.0,0,1,0,0,0,,0.0,,,
313,13010,2011-03-19,2011-01-22,0.0,387594,387594.0,56.0,0,1,0,0,0,,0.0,,,
314,13011,2011-04-25,2011-02-05,0.0,557177,557177.0,79.0,0,0,1,0,0,,,0.0,,
315,13012,2011-05-03,2011-03-02,0.0,350338,350338.0,62.0,0,0,1,0,0,,,0.0,,
316,13013,2011-06-17,2011-04-15,0.0,629562,629562.0,63.0,0,0,1,0,0,,,0.0,,
317,13014,2011-07-23,2011-05-13,0.0,341965,341965.0,71.0,0,0,1,0,0,,,0.0,,
318,13015,2011-08-25,2011-06-13,0.0,339452,339452.0,73.0,0,0,1,0,0,,,0.0,,
319,13016,2011-09-16,2011-07-03,0.0,539264,539264.0,75.0,0,0,1,0,0,,,0.0,,
320,13017,2011-11-05,2011-08-29,0.0,229267,229267.0,68.0,0,0,1,0,0,,,0.0,,
321,13018,2011-12-05,2011-09-24,0.0,219747,219747.0,72.0,0,0,1,0,0,,,0.0,,
322,13019,2012-01-07,2011-10-23,0.0,698062,698062.0,76.0,0,0,1,0,0,,,0.0,,
323,13020,2012-01-29,2011-11-22,0.0,248782,248782.0,68.0,0,0,1,0,0,,,0.0,,
324,13021,2012-02-12,2011-12-09,0.0,466973,466973.0,65.0,0,0,1,0,0,,,0.0,,
325,13022,2012-03-29,2012-01-20,0.0,704621,704621.0,69.0,0,0,1,0,0,,,0.0,,
326,13023,2012-04-07,2012-02-11,0.0,749864,749864.0,56.0,0,1,0,0,0,,0.0,,,
327,13024,2012-05-09,2012-03-10,0.0,344079,344079.0,60.0,0,1,0,0,0,,0.0,,,
328,13025,2012-05-27,2012-04-02,0.0,417173,417173.0,55.0,0,1,0,0,0,,0.0,,,
329,13026,2012-07-11,2012-05-14,0.0,292016,292016.0,58.0,0,1,0,0,0,,0.0,,,
330,13027,2012-08-08,2012-05-31,0.0,614443,614443.0,69.0,0,0,1,0,0,,,0.0,,
331,13028,2012-10-08,2012-07-21,0.0,525237,525237.0,79.0,0,0,1,0,0,,,0.0,,
332,13029,2012-10-17,2012-08-22,0.0,503599,503599.0,56.0,0,1,0,0,0,,0.0,,,
333,13030,2012-11-13,2012-09-09,0.0,661658,661658.0,65.0,0,0,1,0,0,,,0.0,,
334,13031,2012-12-12,2012-10-09,0.0,505514,505514.0,64.0,0,0,1,0,0,,,0.0,,
335,13032,2013-02-02,2012-11-17,0.0,598822,598822.0,77.0,0,0,1,0,0,,,0.0,,
336,13033,2013-02-02,2012-12-07,0.0,635183,635183.0,57.0,0,1,0,0,0,,0.0,,,
337,13034,2013-03-16,2013-01-14,0.0,623433,623433.0,61.0,0,0,1,0,0,,,0.0,,
338,13035,2013-04-23,2013-02-15,0.0,503120,503120.0,67.0,0,0,1,0,0,,,0.0,,
339,13036,2013-05-26,2013-03-20,0.0,532218,532218.0,67.0,0,0,1,0,0,,,0.0,,
340,13037,2013-06-13,2013-04-04,0.0,686095,686095.0,70.0,0,0,1,0,0,,,0.0,,
341,13038,2013-07-09,2013-05-18,0.0,239617,239617.0,52.0,0,1,0,0,0,,0.0,,,
342,13039,2013-08-15,2013-06-11,0.0,407431,407431.0,65.0,0,0,1,0,0,,,0.0,,
343,13040,2013-09-23,2013-07-15,0.0,539810,539810.0,70.0,0,0,1,0,0,,,0.0,,
344,13041,2013-11-05,2013-08-08,0.0,310006,310006.0,89.0,0,0,1,0,0,,,0.0,,
345,13042,2013-11-21,2013-09-09,0.0,769217,769217.0,73.0,0,0,1,0,0,,,0.0,,
346,13043,2013-12-01,2013-10-22,0.0,638412,638412.0,40.0,0,1,0,0,0,,0.0,,,
347,13044,2014-01-29,2013-11-01,0.0,491711,491711.0,89.0,0,0,1,0,0,,,0.0,,
348,13045,2014-03-10,2013-12-10,0.0,502221,502221.0,90.0,0,0,1,0,0,,,0.0,,
349,13046,2014-03-14,2014-01-02,0.0,239375,239375.0,71.0,0,0,1,0,0,,,0.0,,
350,13047,2014-04-07,2014-02-07,0.0,645453,645453.0,59.0,0,1,0,0,0,,0.0,,,
351,13048,2014-06-04,2014-03-20,0.0,510740,510740.0,76.0,0,0,1,0,0,,,0.0,,
352,13049,2014-05-30,2014-04-07,0.0,529927,529927.0,53.0,0,1,0,0,0,,0.0,,,
353,13050,2014-07-23,2014-05-22,0.0,668380,668380.0,62.0,0,0,1,0,0,,,0.0,,
354,13051,2014-08-25,2014-06-22,0.0,655339,655339.0,64.0,0,0,1,0,0,,,0.0,,
355,13052,2014-09-20,2014-07-22,0.0,634277,634277.0,60.0,0,1,0,0,0,,0.0,,,
356,13053,2014-10-03,2014-08-09,0.0,470283,470283.0,55.0,0,1,0,0,0,,0.0,,,
357,13054,2014-11-26,2014-09-26,0.0,202698,202698.0,61.0,0,0,1,0,0,,,0.0,,
358,13055,2014-12-03,2014-10-10,0.0,506812,506812.0,54.0,0,1,0,0,0,,0.0,,,
359,13056,2015-02-05,2014-11-27,0.0,370455,370455.0,70.0,0,0,1,0,0,,,0.0,,
360,13057,2015-02-15,2014-12-30,0.0,425792,425792.0,47.0,0,1,0,0,0,,0.0,,,
361,13058,2015-03-25,2015-01-09,0.0,488113,488113.0,75.0,0,0,1,0,0,,,0.0,,
362,13059,2015-04-01,2015-02-02,0.0,637853,637853.0,58.0,0,1,0,0,0,,0.0,,,
363,13060,2015-05-08,2015-03-01,0.0,464961,464961.0,68.0,0,0,1,0,0,,,0.0,,
364,13061,2015-06-20,2015-04-18,0.0,725188,725188.0,63.0,0,0,1,0,0,,,0.0,,
365,13062,2015-07-18,2015-05-05,0.0,418017,418017.0,74.0,0,0,1,0,0,,,0.0,,
366,13063,2015-09-14,2015-06-27,0.0,410689,410689.0,79.0,0,0,1,0,0,,,0.0,,
367,13064,2015-10-08,2015-07-22,0.0,364434,364434.0,78.0,0,0,1,0,0,,,0.0,,
368,13065,2015-11-11,2015-08-21,0.0,219819,219819.0,82.0,0,0,1,0,0,,,0.0,,
369,13066,2015-12-25,2015-09-15,0.0,252742,252742.0,101.0,0,0,0,1,0,,,,0.0,
370,13067,2016-01-04,2015-10-15,0.0,719514,719514.0,81.0,0,0,1,0,0,,,0.0,,
371,13068,2016-02-09,2015-11-26,0.0,344577,344577.0,75.0,0,0,1,0,0,,,0.0,,
372,13069,2016-03-03,2015-12-22,0.0,414520,414520.0,72.0,0,0,1,0,0,,,0.0,,
373,13070,2016-04-21,2016-01-28,0.0,260763,260763.0,84.0,0,0,1,0,0,,,0.0,,
374,13071,2016-07-15,2016-02-28,0.0,341175,341175.0,138.0,0,0,0,0,1,,,,,0.0
375,13072,2016-06-06,2016-03-14,0.0,768357,768357.0,84.0,0,0,1,0,0,,,0.0,,
376,13073,2016-07-08,2016-04-28,0.0,522033,522033.0,71.0,0,0,1,0,0,,,0.0,,
377,13074,2016-08-06,2016-05-19,0.0,377421,377421.0,79.0,0,0,1,0,0,,,0.0,,
378,13075,2016-08-07,2016-06-10,0.0,526135,526135.0,58.0,0,1,0,0,0,,0.0,,,
379,13076,2016-09-26,2016-07-10,0.0,772775,772775.0,78.0,0,0,1,0,0,,,0.0,,
380,13077,2016-11-08,2016-08-17,0.0,513193,513193.0,83.0,0,0,1,0,0,,,0.0,,
381,13078,2016-11-23,2016-09-12,0.0,507970,507970.0,72.0,0,0,1,0,0,,,0.0,,
382,13079,2017-01-29,2016-10-27,0.0,551303,551303.0,94.0,0,0,0,1,0,,,,0.0,
383,13080,2017-01-18,2016-11-03,0.0,344740,344740.0,76.0,0,0,1,0,0,,,0.0,,
384,13081,2017-02-10,2016-12-06,0.0,477490,477490.0,66.0,0,0,1,0,0,,,0.0,,
385,13082,2017-03-26,2017-01-27,0.0,773110,773110.0,58.0,0,1,0,0,0,,0.0,,,
386,13083,2017-04-25,2017-02-21,0.0,618137,618137.0,63.0,0,0,1,0,0,,,0.0,,
387,13084,2017-05-31,2017-03-18,0.0,474554,474554.0,74.0,0,0,1,0,0,,,0.0,,
388,13085,2017-06-19,2017-04-18,0.0,529301,529301.0,62.0,0,0,1,0,0,,,0.0,,
389,13086,2017-07-19,2017-05-04,0.0,624718,624718.0,76.0,0,0,1,0,0,,,0.0,,
390,13087,2017-08-15,2017-06-04,0.0,511262,511262.0,72.0,0,0,1,0,0,,,0.0,,
391,13088,2017-09-13,2017-07-04,0.0,650807,650807.0,71.0,0,0,1,0,0,,,0.0,,
392,13089,2017-10-17,2017-08-11,0.0,427139,427139.0,67.0,0,0,1,0,0,,,0.0,,
393,13090,2017-11-13,2017-09-06,0.0,512634,512634.0,68.0,0,0,1,0,0,,,0.0,,
394,13091,2017-12-04,2017-10-03,0.0,577420,577420.0,62.0,0,0,1,0,0,,,0.0,,
395,13092,2018-02-06,2017-11-09,0.0,522167,522167.0,89.0,0,0,1,0,0,,,0.0,,
396,13093,2018-02-04,2017-12-03,0.0,653626,653626.0,63.0,0,0,1,0,0,,,0.0,,
397,13094,2018-03-23,2018-01-21,0.0,756218,756218.0,61.0,0,0,1,0,0,,,0.0,,
398,13095,2018-05-02,2018-02-21,0.0,407895,407895.0,70.0,0,0,1,0,0,,,0.0,,
399,13096,2018-05-01,2018-03-06,0.0,424104,424104.0,56.0,0,1,0,0,0,,0.0,,,
400,13097,2018-06-10,2018-04-04,0.0,493434,493434.0,67.0,0,0,1,0,0,,,0.0,,
401,13098,2018-07-12,2018-05-04,0.0,348637,348637.0,69.0,0,0,1,0,0,,,0.0,,
402,13099,2018-08-20,2018-06-11,0.0,361399,361399.0,70.0,0,0,1,0,0,,,0.0,,
403,13100,2018-09-23,2018-07-24,0.0,500729,500729.0,61.0,0,0,1,0,0,,,0.0,,
404,13101,2018-10-16,2018-08-14,0.0,487972,487972.0,63.0,0,0,1,0,0,,,0.0,,
405,13102,2018-11-09,2018-09-07,0.0,557267,557267.0,63.0,0,0,1,0,0,,,0.0,,
406,13103,2018-12-20,2018-10-11,0.0,236602,236602.0,70.0,0,0,1,0,0,,,0.0,,
407,13104,2019-01-20,2018-11-09,0.0,607077,607077.0,72.0,0,0,1,0,0,,,0.0,,
408,13105,2019-02-25,2018-12-02,0.0,209933,209933.0,85.0,0,0,1,0,0,,,0.0,,
409,13106,2099-01-01,2019-01-21,728864.0,728864,0.0,29200.0,0,0,0,0,1,,,,,1.0
410,13107,2099-01-01,2019-02-20,475963.0,475963,0.0,29170.0,0,0,0,0,1,,,,,1.0
411,13108,2099-01-01,2019-03-05,492530.0,492530,0.0,29157.0,0,0,0,0,1,,,,,1.0
412,13281,2009-06-06,2009-04-17,576444.0,2489001,1912557.0,50.0,0,1,0,0,0,,0.23159653210263878,,,
413,13282,2009-07-01,2009-05-04,760393.0,2477996,1717603.0,58.0,0,1,0,0,0,,0.3068580417401804,,,
414,13283,2009-08-26,2009-06-09,60489.0,1692604,1632115.0,78.0,0,0,1,0,0,,,0.035737242733681354,,
415,13284,2009-09-02,2009-07-08,510477.0,2345443,1834966.0,56.0,0,1,0,0,0,,0.2176463039178526,,,
416,13285,2009-10-18,2009-08-12,287513.0,1608566,1321053.0,67.0,0,0,1,0,0,,,0.1787387026705774,,
417,13286,2009-11-12,2009-09-14,423413.0,1972678,1549265.0,59.0,0,1,0,0,0,,0.2146386789937334,,,
418,13287,2010-01-01,2009-10-28,202330.0,1009907,807577.0,65.0,0,0,1,0,0,,,0.20034518029877998,,
419,13288,2010-01-13,2009-11-13,385793.0,1599461,1213668.0,61.0,0,0,1,0,0,,,0.24120187988328567,,
420,13289,2010-03-09,2009-12-24,306915.0,1986764,1679849.0,75.0,0,0,1,0,0,,,0.1544798476316261,,
421,13290,2010-03-29,2010-01-18,333108.0,1397910,1064802.0,70.0,0,0,1,0,0,,,0.23829001867072988,,
422,13291,2010-03-31,2010-02-05,321478.0,1691935,1370457.0,54.0,0,1,0,0,0,,0.19000611725627758,,,
423,13292,2010-05-09,2010-03-12,588229.0,2516909,1928680.0,58.0,0,1,0,0,0,,0.23371087313844083,,,
424,13293,2010-07-08,2010-04-24,326269.0,1535396,1209127.0,75.0,0,0,1,0,0,,,0.21249827406089375,,
425,13294,2010-06-20,2010-05-09,285051.0,988800,703749.0,42.0,0,1,0,0,0,,0.2882797330097087,,,
426,13295,2010-08-11,2010-06-02,386459.0,1566594,1180135.0,70.0,0,0,1,0,0,,,0.24668739954321287,,
427,13296,2010-09-07,2010-07-25,754943.0,2459596,1704653.0,44.0,0,1,0,0,0,,0.3069378060461962,,,
428,13297,2010-09-20,2010-08-11,268696.0,1167204,898508.0,40.0,0,1,0,0,0,,0.2302048313748068,,,
429,13298,2010-11-28,2010-09-19,425434.0,2232002,1806568.0,70.0,0,0,1,0,0,,,0.19060646003005374,,
430,13299,2011-01-03,2010-10-27,677548.0,2016577,1339029.0,68.0,0,0,1,0,0,,,0.3359891538979171,,
431,13300,2011-01-11,2010-11-15,552497.0,1737117,1184620.0,57.0,0,1,0,0,0,,0.3180539940602734,,,
432,13301,2011-02-21,2010-12-16,516429.0,2259614,1743185.0,67.0,0,0,1,0,0,,,0.2285474421737518,,
433,13302,2011-03-11,2011-01-16,225866.0,1106271,880405.0,54.0,0,1,0,0,0,,0.20416877962090663,,,
434,13303,2011-03-24,2011-02-05,353859.0,1695517,1341658.0,47.0,0,1,0,0,0,,0.2087027142753508,,,
435,13304,2011-05-14,2011-03-11,202860.0,1039996,837136.0,64.0,0,0,1,0,0,,,0.1950584425324713,,
436,13305,2011-06-02,2011-04-23,456153.0,2129283,1673130.0,40.0,0,1,0,0,0,,0.21422845154918346,,,
437,13306,2011-08-10,2011-05-21,370670.0,1221344,850674.0,81.0,0,0,1,0,0,,,0.30349352844079963,,
438,13307,2011-08-08,2011-06-02,362121.0,1289731,927610.0,67.0,0,0,1,0,0,,,0.28077250217293376,,
439,13308,2011-09-23,2011-07-10,307601.0,1588772,1281171.0,75.0,0,0,1,0,0,,,0.19360927810913084,,
440,13309,2011-11-02,2011-08-27,186062.0,938696,752634.0,67.0,0,0,1,0,0,,,0.19821326606270825,,
441,13310,2011-11-18,2011-09-23,232544.0,774451,541907.0,56.0,0,1,0,0,0,,0.30026948121959945,,,
442,13311,2011-12-08,2011-10-07,534530.0,2505017,1970487.0,62.0,0,0,1,0,0,,,0.21338378142743142,,
443,13312,2012-02-11,2011-11-29,224125.0,847977,623852.0,74.0,0,0,1,0,0,,,0.2643055177204099,,
444,13313,2012-02-06,2011-12-16,386146.0,1500916,1114770.0,52.0,0,1,0,0,0,,0.2572735582804101,,,
445,13314,2012-03-15,2012-01-17,658593.0,2513434,1854841.0,58.0,0,1,0,0,0,,0.2620291601052584,,,
446,13315,2012-03-30,2012-02-05,634549.0,2550781,1916232.0,54.0,0,1,0,0,0,,0.24876655424358265,,,
447,13316,2012-06-02,2012-03-29,249413.0,1111274,861861.0,65.0,0,0,1,0,0,,,0.22443879727231988,,
448,13317,2012-05-29,2012-04-09,187065.0,1139940,952875.0,50.0,0,1,0,0,0,,0.16410074214432338,,,
449,13318,2012-07-14,2012-05-10,184562.0,655148,470586.0,65.0,0,0,1,0,0,,,0.28171039215566557,,
450,13319,2012-08-14,2012-06-12,462639.0,2023243,1560604.0,63.0,0,0,1,0,0,,,0.22866210336573511,,
451,13320,2012-10-09,2012-07-30,434439.0,1578406,1143967.0,71.0,0,0,1,0,0,,,0.27523907030257105,,
452,13321,2012-10-21,2012-08-09,614974.0,1749192,1134218.0,73.0,0,0,1,0,0,,,0.35157604196680525,,
453,13322,2012-11-02,2012-09-17,619157.0,2111726,1492569.0,46.0,0,1,0,0,0,,0.2931994965255909,,,
454,13323,2012-12-22,2012-10-28,292305.0,1548117,1255812.0,55.0,0,1,0,0,0,,0.18881324861105458,,,
455,13324,2013-01-02,2012-11-12,295502.0,1986937,1691435.0,51.0,0,1,0,0,0,,0.14872238022644904,,,
456,13325,2013-02-01,2012-12-05,595048.0,1992017,1396969.0,58.0,0,1,0,0,0,,0.2987163262160915,,,
457,13326,2013-03-07,2013-01-07,533470.0,2089796,1556326.0,59.0,0,1,0,0,0,,0.25527372049712027,,,
458,13327,2013-04-25,2013-02-17,385133.0,1548933,1163800.0,67.0,0,0,1,0,0,,,0.2486440665929385,,
459,13328,2013-05-24,2013-03-23,297196.0,1686830,1389634.0,62.0,0,0,1,0,0,,,0.1761861005554798,,
460,13329,2013-06-27,2013-04-22,635347.0,2332814,1697467.0,66.0,0,0,1,0,0,,,0.27235218924440613,,
461,13330,2013-07-13,2013-05-16,205165.0,823980,618815.0,58.0,0,1,0,0,0,,0.24899269399742713,,,
462,13331,2013-07-26,2013-06-03,248333.0,1058503,810170.0,53.0,0,1,0,0,0,,0.23460774319959415,,,
463,13332,2013-09-01,2013-07-13,343690.0,1619428,1275738.0,50.0,0,1,0,0,0,,0.21222925625591257,,,
464,13333,2013-10-13,2013-08-07,348768.0,1192775,844007.0,67.0,0,0,1,0,0,,,0.2924004946448408,,
465,13334,2013-11-19,2013-09-25,550109.0,2218449,1668340.0,55.0,0,1,0,0,0,,0.2479700908157005,,,
466,13335,2013-11-16,2013-10-06,572176.0,1750305,1178129.0,41.0,0,1,0,0,0,,0.32690074015671555,,,
467,13336,2014-01-16,2013-11-21,384435.0,1712647,1328212.0,56.0,0,1,0,0,0,,0.22446832301110503,,,
468,13337,2014-02-11,2013-12-25,358059.0,1517343,1159284.0,48.0,0,1,0,0,0,,0.23597762668032213,,,
469,13338,2014-02-23,2014-01-02,238014.0,823582,585568.0,52.0,0,1,0,0,0,,0.28899854537860226,,,
470,13339,2014-04-08,2014-02-03,546156.0,2168689,1622533.0,64.0,0,0,1,0,0,,,0.2518369392752949,,
471,13340,2014-05-15,2014-03-07,319593.0,1488185,1168592.0,69.0,0,0,1,0,0,,,0.21475354206634256,,
472,13341,2014-07-04,2014-04-27,417417.0,1819233,1401816.0,68.0,0,0,1,0,0,,,0.2294466953930585,,
473,13342,2014-07-03,2014-05-07,486425.0,2095190,1608765.0,57.0,0,1,0,0,0,,0.2321627155532434,,,
474,13343,2014-08-02,2014-06-10,561523.0,2121696,1560173.0,53.0,0,1,0,0,0,,0.26465761353181605,,,
475,13344,2014-09-11,2014-07-29,475479.0,1984453,1508974.0,44.0,0,1,0,0,0,,0.2396020465085341,,,
476,13345,2014-09-15,2014-08-02,373921.0,1535344,1161423.0,44.0,0,1,0,0,0,,0.243542163840807,,,
477,13346,2014-11-22,2014-09-21,234835.0,949910,715075.0,62.0,0,0,1,0,0,,,0.2472181575096588,,
478,13347,2014-12-18,2014-10-13,295487.0,1597856,1302369.0,66.0,0,0,1,0,0,,,0.18492717741773976,,
479,13348,2015-01-15,2014-11-15,215918.0,1000984,785066.0,61.0,0,0,1,0,0,,,0.21570574554638236,,
480,13349,2015-02-16,2014-12-24,243172.0,1258946,1015774.0,54.0,0,1,0,0,0,,0.19315522667374138,,,
481,13350,2015-04-03,2015-01-22,259094.0,1732918,1473824.0,71.0,0,0,1,0,0,,,0.14951313333925784,,
482,13351,2015-04-14,2015-02-09,531581.0,2081087,1549506.0,64.0,0,0,1,0,0,,,0.2554342994790703,,
483,13352,2015-05-21,2015-03-21,498644.0,1506608,1007964.0,61.0,0,0,1,0,0,,,0.3309712944574833,,
484,13353,2015-06-18,2015-04-14,499367.0,2436714,1937347.0,65.0,0,0,1,0,0,,,0.20493459634573447,,
485,13354,2015-08-02,2015-05-20,130694.0,1108668,977974.0,74.0,0,0,1,0,0,,,0.11788380290582934,,
486,13355,2015-08-20,2015-06-18,238377.0,1193035,954658.0,63.0,0,0,1,0,0,,,0.19980721437342575,,
487,13356,2015-09-26,2015-07-27,321196.0,1103094,781898.0,61.0,0,0,1,0,0,,,0.29117736113150827,,
488,13357,2015-10-31,2015-08-10,193562.0,930753,737191.0,82.0,0,0,1,0,0,,,0.20796280001246303,,
489,13358,2015-11-17,2015-09-02,143230.0,718116,574886.0,76.0,0,0,1,0,0,,,0.1994524561491458,,
490,13359,2015-11-07,2015-10-10,444875.0,2428915,1984040.0,28.0,1,0,0,0,0,0.183157912071851,,,,
491,13360,2016-01-14,2015-11-24,249038.0,1179490,930452.0,51.0,0,1,0,0,0,,0.21114040814250226,,,
